Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,State Facility Type 1 Literal,Date Accessed,License Number,Capacity,Email Address,Ownership Type,Latitude,Longitude,FIPS,Total County AL Need,Percent of Population 65 or Older,Median Age,Homeownership Rate,College Education or Higher Rate,Percent Black Population,Median Home Value of Owned Homes,Percent Hispanic Population,Percent of Population 85 or Older,Median Household Income,Unemployment Rate,Less Than High School Diploma Rate,Percent Whilte Population,Gender Ratio,Poverty Rate,Total Population,Population 85 years and over,Population 65 years and over
37562,Agapecare Services Llc,3818 61ST AVENUE,Brooklyn Center,MN,55429,763-432-3949,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.065608,-93.329798,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35672,Agapecare Services Llc,2701 OHENRY ROAD,Brooklyn Center,MN,55430,952-994-5356,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0698551,-93.3156129,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34704,Agility Advantage Hhc Llc,10339 QUAIL CIRCLE NORTH,Brooklyn Park,MN,55443,612-212-9212,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.1414617,-93.3443393,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35887,Ahran Care,724 20TH AVENUE SOUTH,Minneapolis,MN,55454,612-636-9728,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9657165,-93.2443116,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36955,Alcordia Care Llc,1356 SEARLE ST.,St. Paul,MN,55130,612-772-4141,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9820735,-93.0744998,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
30718,Alex Assisted Living Llc,90 EAST LAKE COWDRY ROAD NW,Alexandria,MN,56308,320-762-8345,Douglas,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.8936632,-95.4130509,27041.0,1886.0,22.45,44.0,74.3,26.03,0.39,214800.0,1.65,3.04,63819.0,4.8,4.89,96.88,100.0,7.6,39006.0,1207.0,9159.0
36441,Alexas House,9235 ZANE AVENUE NORTH UNIT 1,Brooklyn Park,MN,55443,952-848-0935,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.122077,-93.35708,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35309,Aliya Care Inc,2702 37TH AVENUE NE,St. Anthony,MN,55421,651-334-7979,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.035489,-93.2216905,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35486,Aliya Care Inc,2700 37TH AVENUE NE,St. Anthony,MN,55421,763-710-9619,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0354334,-93.2216999,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34412,Aliya Care Inc,12460 SYCAMORE STREET NW,Coon Rapids,MN,55448,763-710-9619,Anoka,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.1961347,-93.2909201,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
37016,All Family Home Care W/ Servic,6090 46TH ST. NORTH,Oakdale,MN,55128,763-218-4102,Washington,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0150905,-92.9827059,27163.0,10408.0,14.42,40.0,81.13,44.27,4.59,289400.0,4.19,1.6,96671.0,5.6,3.94,85.38,98.0,4.29,267568.0,4797.0,42879.0
37657,All Home Care Llc,1425 TROLLHAGEN DRIVE NE,Fridley,MN,55421,763-291-4056,Anoka,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0636165,-93.2356473,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
33640,All Hopes At Linnet,9937 LINNET STREET NW,Coon Rapids,MN,55433,763-482-1487,Anoka,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.1510895,-93.3151868,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
35715,All Hopes At Orchard,7932 ORCHARD AVENUE NORTH,Brookly Park,MN,55443,763-482-1487,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0992411,-93.3421662,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34287,All Hopes At Pearson,2509 PEARSON PARKWAY,Brooklyn Park,MN,55444,763-482-1487,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.1036816,-93.3138829,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
29576,All Saints Senior Living Llc,1880 INDEPENDENCE DRIVE,Shakopee,MN,55379,952-233-7351,Scott,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.7687229,-93.4860156,27139.0,3009.0,10.42,37.0,82.85,39.86,4.27,299700.0,5.14,1.35,102152.0,5.9,5.34,83.96,99.0,5.51,150928.0,1681.0,17632.0
36667,All Wullancare Inc,7433 LEE AVENUE NORTH,Brooklyn Park,MN,55443,612-636-5478,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0903592,-93.3388598,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36956,Alliance Assisted Living Inc,2029 PIN OAK DRIVE,Eagan,MN,55122,763-742-7284,Dakota,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.7865194,-93.2103556,27037.0,14377.0,13.63,38.0,74.01,42.22,6.26,266000.0,7.14,1.56,86036.0,6.2,4.95,82.08,97.0,6.05,439882.0,7201.0,65206.0
36470,Alliance Group Home Llc,2205 MARSHALL STREET NE,Minneapolis,MN,55418,612-281-0077,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0104116,-93.2714873,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36228,Alliance Home Care,13804 THOMAS AVENUE SOUTH,Burnsville,MN,55337,952-594-1062,Dakota,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.7525959,-93.3128665,27037.0,14377.0,13.63,38.0,74.01,42.22,6.26,266000.0,7.14,1.56,86036.0,6.2,4.95,82.08,97.0,6.05,439882.0,7201.0,65206.0
35585,Alliance Homes Corporation,4946 JACKSON STREET NE,Columbia Heights,MN,55421,763-227-8280,Anoka,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0585282,-93.2496407,27003.0,13004.0,13.53,39.0,80.1,30.51,6.25,232400.0,4.57,1.34,82175.0,6.3,6.02,83.62,100.0,5.89,363887.0,4824.0,52036.0
36106,Ally Group Homes Llc,2944 PRINCETON AVENUE SOUTH,St Louis Park,MN,55416,612-598-4311,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9488542,-93.3419416,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30711,Almond House,802 28TH STREET SE,Brainerd,MN,56401,218-822-3067,Crow Wing,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,46.3504262,-94.1679579,27035.0,3958.0,22.01,45.0,76.54,24.69,0.82,198300.0,1.49,2.61,56549.0,7.2,5.92,95.77,99.0,10.77,66123.0,1816.0,15758.0
20575,Almond House Unit 2,804 28TH STREET SE,Brainerd,MN,56401,218-822-3067,Crow Wing,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,46.3503075,-94.1675693,27035.0,3958.0,22.01,45.0,76.54,24.69,0.82,198300.0,1.49,2.61,56549.0,7.2,5.92,95.77,99.0,10.77,66123.0,1816.0,15758.0
20581,Almond House Unit 3,814 28TH STREET SE,Brainerd,MN,56401,218-822-3067,Crow Wing,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,46.349882,-94.1676509,27035.0,3958.0,22.01,45.0,76.54,24.69,0.82,198300.0,1.49,2.61,56549.0,7.2,5.92,95.77,99.0,10.77,66123.0,1816.0,15758.0
20582,Almond House Unit 4,816 28TH STREET SE,Brainerd,MN,56401,218-822-3067,Crow Wing,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,46.3497513,-94.167792,27035.0,3958.0,22.01,45.0,76.54,24.69,0.82,198300.0,1.49,2.61,56549.0,7.2,5.92,95.77,99.0,10.77,66123.0,1816.0,15758.0
21680,Almost Home,710 28TH STREET SE,Brainerd,MN,56401,218-822-3067,Crow Wing,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,46.3511372,-94.1680196,27035.0,3958.0,22.01,45.0,76.54,24.69,0.82,198300.0,1.49,2.61,56549.0,7.2,5.92,95.77,99.0,10.77,66123.0,1816.0,15758.0
35131,Alpha Assisted Living Inc,2653 14TH AVENUE SOUTH,Minneapolis,MN,55407,612-354-3024,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9539947,-93.2547119,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36304,Alpha Assisted Living Inc,6400 NOBLE AVENUE NORTH,Brooklyn Center,MN,55429,612-354-3024,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.071052,-93.3397673,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35373,Ama Group Home Inc,2607 LONGFELLOW AVENUE SOUTH,Minneapolis,MN,55407,612-886-1837,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9551911,-93.2457883,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
32645,Amal Home Health Care Inc,2440 PEARSON PARKWAY,Brooklyn Park,MN,55444,612-221-1986,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.1033626,-93.3116449,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36749,Amal Home Health Care Inc.,1300 77TH WAY,Brooklyn Park,MN,55444,612-221-1986,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0956531,-93.2976718,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36341,Amana Home Care,7010 BLOOMINGTON AVENUE SOUTH,Richfield Mn,MN,55423,612-816-1890,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8758293,-93.2532357,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
24780,Amazing Love Assisted Living,5724 BASS LAKE ROAD,Crystal,MN,55429,763-561-3434,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0548908,-93.3535932,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
29391,Amazing Love Elderly Care Ctr,7807 EMERALD ROAD,Randall,MN,56475,320-749-2485,Morrison,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,46.1199511,-94.4979416,27097.0,2032.0,18.95,42.0,77.23,17.32,0.56,170100.0,1.75,2.77,57815.0,6.8,9.31,96.31,102.0,10.18,34010.0,934.0,6944.0
36751,"Amc Care, Inc",6601 75TH 1/2 AVENUE NORTH,Brooklyn Park,MN,55428,763-208-2973,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0914961,-93.3652077,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
26939,Amelie House,1400 WEST 100TH STREET,Bloomington,MN,55431,952-881-6424,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8228983,-93.2976079,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
32187,American Best Home Care Inc,5825 WEST BROADWAY AVENUE,Crystal,MN,55428,763-432-7356,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0594647,-93.370662,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36570,American Best Home Care Inc,7124 WEST RIVER ROAD,Brooklyn Center,MN,55430,763-432-7356,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.084714,-93.2867456,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33587,American Best Home Care Inc,5218 PAUL DRIVE,Brooklyn Center,MN,55429,763-432-7356,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0720167,-93.3477392,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35870,American Best Home Care Inc,3816 FRANCE PLACE,Brooklyn Center,MN,55429,763-462-7356,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0594309,-93.33034,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
34413,American Best Home Care Inc,3501 63RD AVENUE NORTH,Brooklyn Center,MN,55430,763-432-7356,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0690362,-93.3262157,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36393,American Best Home Care Inc,6565 DOUGLAS DRIVE NORTH,Brooklyn Park,MN,55429,763-432-7356,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.074865,-93.361216,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
37361,"American Best Home Care, Inc",10230 28TH AVENUE NORTH,Plymouth,MN,55441,763-432-7323,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0118432,-93.4105088,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36710,"American Best Home Care, Inc.",5012 65TH AVENUE NORTH,Brooklyn Center,MN,55429,763-432-7356,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.073114,-93.344825,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36712,"American Best Home Care, Inc.",6731 BRYANT AVENUE NORTH,Brooklyn Center,MN,55430,763-432-7356,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0777301,-93.2926958,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36614,"American Best Home Care, Inc.",7817 UNITY AVENUE NORTH,Brooklyn Park,MN,55443,763-432-7356,Hennepin,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.0985323,-93.3514088,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30559,American Eagle Owatonna,334 CEDARDALE DRIVE SE,Owatonna,MN,55060,507-451-6914,Steele,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.0609739,-93.2196203,27147.0,1743.0,17.04,39.0,75.16,25.98,3.16,169300.0,7.8,2.52,64903.0,5.5,7.48,90.49,98.0,8.94,37406.0,849.0,6806.0
35676,American Family Home Care,3325 84TH AVENUE NORTH,Brookly Park,MN,55443,763-971-8888,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,45.1061263,-93.3247373,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
33995,American Indian Cdc,1506 EAST 23RD STREET,Minneapolis,MN,55404,612-813-1610,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,NONPROFIT CORPORATION,44.9602483,-93.2530824,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36714,American Volunteers Homes,5202 QUAIL AVENUE NORTH,Crystal,MN,55429,763-210-8532,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.048052,-93.3427683,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36804,Americare Lodges,20371 WENDIGO PARK RD BLDG#4,Grand Rapids,MN,55744,218-326-0536,Itasca,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,47.1721569,-93.4726233,27061.0,2585.0,22.63,46.0,81.27,23.05,0.49,164100.0,1.49,2.92,55139.0,8.4,6.01,92.77,103.0,12.19,45014.0,1216.0,11073.0
36807,Americare Lodges,20371 WENDICO PARK ROAD BLDG1,Grand Rapids,MN,55744,218-326-0536,Itasca,,,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,47.1721569,-93.4726233,27061.0,2585.0,22.63,46.0,81.27,23.05,0.49,164100.0,1.49,2.92,55139.0,8.4,6.01,92.77,103.0,12.19,45014.0,1216.0,11073.0
36294,Americare Lodges,20371 WENDIGO PARK ROAD BLDG 3,Grand Rapids,MN,55744,218-910-5205,Itasca,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,PARTNERSHIP,47.1721569,-93.4726233,27061.0,2585.0,22.63,46.0,81.27,23.05,0.49,164100.0,1.49,2.92,55139.0,8.4,6.01,92.77,103.0,12.19,45014.0,1216.0,11073.0
30705,Americare Lodges Inc,6870 SCHULTZ DRIVE NE,Remer,MN,56672,218-566-4722,Cass,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,47.03539,-93.9183369,27021.0,1656.0,25.3,49.0,81.49,23.19,0.42,194200.0,2.25,1.87,52204.0,9.2,7.79,84.46,105.0,13.56,30066.0,661.0,8149.0
30823,Americn Eagle Owatonna,364 CEDARDALE DRIVE SE,Owatonna,MN,55060,507-446-8600,Steele,,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.0611404,-93.2190113,27147.0,1743.0,17.04,39.0,75.16,25.98,3.16,169300.0,7.8,2.52,64903.0,5.5,7.48,90.49,98.0,8.94,37406.0,849.0,6806.0
34337,Amerigrace Home Care Llc,9633 HALE AVENUE SOUTH,Cottage Grove,MN,55016,651-734-3183,Washington,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.8104252,-92.9633787,27163.0,10408.0,14.42,40.0,81.13,44.27,4.59,289400.0,4.19,1.6,96671.0,5.6,3.94,85.38,98.0,4.29,267568.0,4797.0,42879.0
36548,Amerigrace Home Care Llc,1852 AMES AVENUE,St. Paul,MN,55119,651-734-3183,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9718977,-93.0221331,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
37051,Amerigrace Home Care Llc,890 CLARENCE STREET,St. Paul,MN,55106,651-734-3183,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9682477,-93.0423218,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
36732,Amran Home Health Care Llc,3228 COLUMBUS AVENUE SOUTH,Minneapolis,MN,55407,612-296-7125,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,44.9437757,-93.2641835,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
30229,Amy Johnson Residence,89 VIRGINIA STREET,St Paul,MN,55102,651-224-3363,Ramsey,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,CORPORATION,44.9441935,-93.1151308,27123.0,26708.0,14.09,35.0,59.44,42.26,12.09,229600.0,7.48,2.07,64660.0,6.9,9.72,66.35,95.0,13.97,552352.0,11268.0,85032.0
35748,Anchor House,3556 BROOKDALE DRIVE,Brooklyn Park,MN,55443,763-999-4600,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.099964,-93.326066,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36358,Anchor On 54,3606 54TH AVENUE NORTH,Brooklyn Center,MN,55429,763-999-4600,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0534805,-93.3276041,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
36788,Anchor On Century,6292 CENTURY BOULEVARD,Brooklyn Park,MN,55429,763-999-4600,Hennepin,,,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0864301,-93.3603864,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
35222,Angel Care Homes,7829 HAMPSHIRE CIRCLE NORTH,Brooklyn Park,MN,55445,612-423-6690,Hennepin,,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21,,,,LIMITED LIABILITY COMPANY,45.0978566,-93.3675841,27053.0,52721.0,13.68,37.0,62.37,50.06,13.26,276900.0,6.92,1.88,78167.0,6.6,6.66,72.05,98.0,10.45,1281565.0,23724.0,189086.0
